ID,patch,LC_Class,SubClass,CDLClass,CDLName,DateCode,Common,apiary,patchType
5,22,"Developed, Open Space",4,121,LC_121,3,goldenrod,1,"Developed, Open Space22"
5,6,"Developed, Open Space",4,121,LC_121,3,goldenrod,1,"Developed, Open Space6"
5,45,"Developed, Open Space",4,121,LC_121,3,goldenrod,1,"Developed, Open Space45"
5,12,"Developed, Open Space",4,121,LC_121,3,goldenrod,1,"Developed, Open Space12"
5,39,"Developed, Open Space",4,121,LC_121,3,goldenrod,1,"Developed, Open Space39"
5,61,"Developed, Open Space",4,121,LC_121,3,goldenrod,1,"Developed, Open Space61"
5,27,"Developed, Open Space",4,121,LC_121,3,goldenrod,1,"Developed, Open Space27"
5,41,"Developed, Open Space",4,121,LC_121,3,goldenrod,1,"Developed, Open Space41"
5,43,"Developed, Open Space",4,121,LC_121,3,goldenrod,1,"Developed, Open Space43"
5,52,"Developed, Open Space",4,121,LC_121,3,goldenrod,1,"Developed, Open Space52"
5,65,"Developed, Open Space",4,121,LC_121,3,goldenrod,1,"Developed, Open Space65"
5,38,"Developed, Open Space",4,121,LC_121,3,goldenrod,1,"Developed, Open Space38"
5,56,"Developed, Open Space",4,121,LC_121,3,goldenrod,1,"Developed, Open Space56"
5,67,"Developed, Open Space",4,121,LC_121,3,goldenrod,1,"Developed, Open Space67"
5,47,"Developed, Open Space",4,121,LC_121,3,goldenrod,1,"Developed, Open Space47"
5,51,"Developed, Open Space",4,121,LC_121,3,goldenrod,1,"Developed, Open Space51"
6,20,"Developed, Open Space",4,121,LC_121,3,other,1,"Developed, Open Space20"
6,10,"Developed, Open Space",4,121,LC_121,3,other,1,"Developed, Open Space10"
6,33,"Developed, Open Space",4,121,LC_121,3,other,1,"Developed, Open Space33"
6,18,"Developed, Open Space",4,121,LC_121,3,other,1,"Developed, Open Space18"
6,14,"Developed, Open Space",4,121,LC_121,3,other,1,"Developed, Open Space14"
6,19,"Developed, Open Space",4,121,LC_121,3,other,1,"Developed, Open Space19"
6,44,"Developed, Open Space",4,121,LC_121,3,other,1,"Developed, Open Space44"
6,35,"Developed, Open Space",4,121,LC_121,3,other,1,"Developed, Open Space35"
7,57,"Developed, Open Space",4,121,LC_121,3,pigweed,1,"Developed, Open Space57"
7,72,"Developed, Open Space",4,121,LC_121,3,pigweed,1,"Developed, Open Space72"
8,42,"Developed, Open Space",4,121,LC_121,3,plantain,1,"Developed, Open Space42"
8,16,"Developed, Open Space",4,121,LC_121,3,plantain,1,"Developed, Open Space16"
1,48,"Developed, Open Space",4,121,LC_121,4,chicory,1,"Developed, Open Space48"
1,26,"Developed, Open Space",4,121,LC_121,4,chicory,1,"Developed, Open Space26"
1,9,"Developed, Open Space",4,121,LC_121,4,chicory,1,"Developed, Open Space9"
1,59,"Developed, Open Space",4,121,LC_121,4,chicory,1,"Developed, Open Space59"
1,24,"Developed, Open Space",4,121,LC_121,4,chicory,1,"Developed, Open Space24"
2,1,"Developed, Open Space",4,121,LC_121,4,crepe myrtle,1,"Developed, Open Space1"
2,28,"Developed, Open Space",4,121,LC_121,4,crepe myrtle,1,"Developed, Open Space28"
2,16,"Developed, Open Space",4,121,LC_121,4,crepe myrtle,1,"Developed, Open Space16"
2,8,"Developed, Open Space",4,121,LC_121,4,crepe myrtle,1,"Developed, Open Space8"
2,5,"Developed, Open Space",4,121,LC_121,4,crepe myrtle,1,"Developed, Open Space5"
2,71,"Developed, Open Space",4,121,LC_121,4,crepe myrtle,1,"Developed, Open Space71"
2,20,"Developed, Open Space",4,121,LC_121,4,crepe myrtle,1,"Developed, Open Space20"
2,25,"Developed, Open Space",4,121,LC_121,4,crepe myrtle,1,"Developed, Open Space25"
2,35,"Developed, Open Space",4,121,LC_121,4,crepe myrtle,1,"Developed, Open Space35"
2,18,"Developed, Open Space",4,121,LC_121,4,crepe myrtle,1,"Developed, Open Space18"
2,11,"Developed, Open Space",4,121,LC_121,4,crepe myrtle,1,"Developed, Open Space11"
2,21,"Developed, Open Space",4,121,LC_121,4,crepe myrtle,1,"Developed, Open Space21"
2,57,"Developed, Open Space",4,121,LC_121,4,crepe myrtle,1,"Developed, Open Space57"
3,10,"Developed, Open Space",4,121,LC_121,4,goldenrod,1,"Developed, Open Space10"
3,61,"Developed, Open Space",4,121,LC_121,4,goldenrod,1,"Developed, Open Space61"
3,66,"Developed, Open Space",4,121,LC_121,4,goldenrod,1,"Developed, Open Space66"
3,47,"Developed, Open Space",4,121,LC_121,4,goldenrod,1,"Developed, Open Space47"
3,31,"Developed, Open Space",4,121,LC_121,4,goldenrod,1,"Developed, Open Space31"
3,19,"Developed, Open Space",4,121,LC_121,4,goldenrod,1,"Developed, Open Space19"
3,40,"Developed, Open Space",4,121,LC_121,4,goldenrod,1,"Developed, Open Space40"
3,51,"Developed, Open Space",4,121,LC_121,4,goldenrod,1,"Developed, Open Space51"
3,30,"Developed, Open Space",4,121,LC_121,4,goldenrod,1,"Developed, Open Space30"
3,68,"Developed, Open Space",4,121,LC_121,4,goldenrod,1,"Developed, Open Space68"
3,58,"Developed, Open Space",4,121,LC_121,4,goldenrod,1,"Developed, Open Space58"
4,3,"Developed, Open Space",4,121,LC_121,4,lily,1,"Developed, Open Space3"
4,22,"Developed, Open Space",4,121,LC_121,4,lily,1,"Developed, Open Space22"
4,37,"Developed, Open Space",4,121,LC_121,4,lily,1,"Developed, Open Space37"
4,13,"Developed, Open Space",4,121,LC_121,4,lily,1,"Developed, Open Space13"
4,52,"Developed, Open Space",4,121,LC_121,4,lily,1,"Developed, Open Space52"
4,2,"Developed, Open Space",4,121,LC_121,4,lily,1,"Developed, Open Space2"
4,15,"Developed, Open Space",4,121,LC_121,4,lily,1,"Developed, Open Space15"
4,38,"Developed, Open Space",4,121,LC_121,4,lily,1,"Developed, Open Space38"
4,60,"Developed, Open Space",4,121,LC_121,4,lily,1,"Developed, Open Space60"
4,32,"Developed, Open Space",4,121,LC_121,4,lily,1,"Developed, Open Space32"
4,29,"Developed, Open Space",4,121,LC_121,4,lily,1,"Developed, Open Space29"
4,64,"Developed, Open Space",4,121,LC_121,4,lily,1,"Developed, Open Space64"
4,73,"Developed, Open Space",4,121,LC_121,4,lily,1,"Developed, Open Space73"
4,41,"Developed, Open Space",4,121,LC_121,4,lily,1,"Developed, Open Space41"
4,54,"Developed, Open Space",4,121,LC_121,4,lily,1,"Developed, Open Space54"
5,49,"Developed, Open Space",4,121,LC_121,4,other,1,"Developed, Open Space49"
5,27,"Developed, Open Space",4,121,LC_121,4,other,1,"Developed, Open Space27"
5,70,"Developed, Open Space",4,121,LC_121,4,other,1,"Developed, Open Space70"
5,69,"Developed, Open Space",4,121,LC_121,4,other,1,"Developed, Open Space69"
5,44,"Developed, Open Space",4,121,LC_121,4,other,1,"Developed, Open Space44"
5,42,"Developed, Open Space",4,121,LC_121,4,other,1,"Developed, Open Space42"
5,33,"Developed, Open Space",4,121,LC_121,4,other,1,"Developed, Open Space33"
6,4,"Developed, Open Space",4,121,LC_121,4,pigweed,1,"Developed, Open Space4"
6,72,"Developed, Open Space",4,121,LC_121,4,pigweed,1,"Developed, Open Space72"
6,12,"Developed, Open Space",4,121,LC_121,4,pigweed,1,"Developed, Open Space12"
6,34,"Developed, Open Space",4,121,LC_121,4,pigweed,1,"Developed, Open Space34"
6,17,"Developed, Open Space",4,121,LC_121,4,pigweed,1,"Developed, Open Space17"
6,14,"Developed, Open Space",4,121,LC_121,4,pigweed,1,"Developed, Open Space14"
6,67,"Developed, Open Space",4,121,LC_121,4,pigweed,1,"Developed, Open Space67"
6,50,"Developed, Open Space",4,121,LC_121,4,pigweed,1,"Developed, Open Space50"
6,43,"Developed, Open Space",4,121,LC_121,4,pigweed,1,"Developed, Open Space43"
7,6,"Developed, Open Space",4,121,LC_121,4,plantain,1,"Developed, Open Space6"
7,62,"Developed, Open Space",4,121,LC_121,4,plantain,1,"Developed, Open Space62"
7,7,"Developed, Open Space",4,121,LC_121,4,plantain,1,"Developed, Open Space7"
7,23,"Developed, Open Space",4,121,LC_121,4,plantain,1,"Developed, Open Space23"
7,39,"Developed, Open Space",4,121,LC_121,4,plantain,1,"Developed, Open Space39"
7,45,"Developed, Open Space",4,121,LC_121,4,plantain,1,"Developed, Open Space45"
7,55,"Developed, Open Space",4,121,LC_121,4,plantain,1,"Developed, Open Space55"
7,46,"Developed, Open Space",4,121,LC_121,4,plantain,1,"Developed, Open Space46"
7,63,"Developed, Open Space",4,121,LC_121,4,plantain,1,"Developed, Open Space63"
9,36,"Developed, Open Space",4,121,LC_121,4,ragweed,1,"Developed, Open Space36"
9,65,"Developed, Open Space",4,121,LC_121,4,ragweed,1,"Developed, Open Space65"
9,53,"Developed, Open Space",4,121,LC_121,4,ragweed,1,"Developed, Open Space53"
9,56,"Developed, Open Space",4,121,LC_121,4,ragweed,1,"Developed, Open Space56"
2,2,"Developed, Open Space",4,121,LC_121,5,lily,1,"Developed, Open Space2"
2,16,"Developed, Open Space",4,121,LC_121,5,lily,1,"Developed, Open Space16"
2,5,"Developed, Open Space",4,121,LC_121,5,lily,1,"Developed, Open Space5"
2,71,"Developed, Open Space",4,121,LC_121,5,lily,1,"Developed, Open Space71"
2,72,"Developed, Open Space",4,121,LC_121,5,lily,1,"Developed, Open Space72"
2,34,"Developed, Open Space",4,121,LC_121,5,lily,1,"Developed, Open Space34"
2,9,"Developed, Open Space",4,121,LC_121,5,lily,1,"Developed, Open Space9"
2,49,"Developed, Open Space",4,121,LC_121,5,lily,1,"Developed, Open Space49"
2,11,"Developed, Open Space",4,121,LC_121,5,lily,1,"Developed, Open Space11"
2,38,"Developed, Open Space",4,121,LC_121,5,lily,1,"Developed, Open Space38"
2,13,"Developed, Open Space",4,121,LC_121,5,lily,1,"Developed, Open Space13"
2,14,"Developed, Open Space",4,121,LC_121,5,lily,1,"Developed, Open Space14"
2,28,"Developed, Open Space",4,121,LC_121,5,lily,1,"Developed, Open Space28"
2,29,"Developed, Open Space",4,121,LC_121,5,lily,1,"Developed, Open Space29"
2,17,"Developed, Open Space",4,121,LC_121,5,lily,1,"Developed, Open Space17"
2,31,"Developed, Open Space",4,121,LC_121,5,lily,1,"Developed, Open Space31"
2,62,"Developed, Open Space",4,121,LC_121,5,lily,1,"Developed, Open Space62"
2,37,"Developed, Open Space",4,121,LC_121,5,lily,1,"Developed, Open Space37"
2,60,"Developed, Open Space",4,121,LC_121,5,lily,1,"Developed, Open Space60"
2,35,"Developed, Open Space",4,121,LC_121,5,lily,1,"Developed, Open Space35"
2,57,"Developed, Open Space",4,121,LC_121,5,lily,1,"Developed, Open Space57"
2,64,"Developed, Open Space",4,121,LC_121,5,lily,1,"Developed, Open Space64"
2,52,"Developed, Open Space",4,121,LC_121,5,lily,1,"Developed, Open Space52"
2,61,"Developed, Open Space",4,121,LC_121,5,lily,1,"Developed, Open Space61"
2,55,"Developed, Open Space",4,121,LC_121,5,lily,1,"Developed, Open Space55"
2,73,"Developed, Open Space",4,121,LC_121,5,lily,1,"Developed, Open Space73"
2,50,"Developed, Open Space",4,121,LC_121,5,lily,1,"Developed, Open Space50"
3,7,"Developed, Open Space",4,121,LC_121,5,marshelder,1,"Developed, Open Space7"
3,6,"Developed, Open Space",4,121,LC_121,5,marshelder,1,"Developed, Open Space6"
3,19,"Developed, Open Space",4,121,LC_121,5,marshelder,1,"Developed, Open Space19"
3,33,"Developed, Open Space",4,121,LC_121,5,marshelder,1,"Developed, Open Space33"
3,40,"Developed, Open Space",4,121,LC_121,5,marshelder,1,"Developed, Open Space40"
3,10,"Developed, Open Space",4,121,LC_121,5,marshelder,1,"Developed, Open Space10"
3,41,"Developed, Open Space",4,121,LC_121,5,marshelder,1,"Developed, Open Space41"
3,4,"Developed, Open Space",4,121,LC_121,5,marshelder,1,"Developed, Open Space4"
3,30,"Developed, Open Space",4,121,LC_121,5,marshelder,1,"Developed, Open Space30"
3,53,"Developed, Open Space",4,121,LC_121,5,marshelder,1,"Developed, Open Space53"
3,32,"Developed, Open Space",4,121,LC_121,5,marshelder,1,"Developed, Open Space32"
3,46,"Developed, Open Space",4,121,LC_121,5,marshelder,1,"Developed, Open Space46"
3,8,"Developed, Open Space",4,121,LC_121,5,marshelder,1,"Developed, Open Space8"
3,18,"Developed, Open Space",4,121,LC_121,5,marshelder,1,"Developed, Open Space18"
3,36,"Developed, Open Space",4,121,LC_121,5,marshelder,1,"Developed, Open Space36"
3,24,"Developed, Open Space",4,121,LC_121,5,marshelder,1,"Developed, Open Space24"
3,12,"Developed, Open Space",4,121,LC_121,5,marshelder,1,"Developed, Open Space12"
3,26,"Developed, Open Space",4,121,LC_121,5,marshelder,1,"Developed, Open Space26"
3,66,"Developed, Open Space",4,121,LC_121,5,marshelder,1,"Developed, Open Space66"
3,54,"Developed, Open Space",4,121,LC_121,5,marshelder,1,"Developed, Open Space54"
3,42,"Developed, Open Space",4,121,LC_121,5,marshelder,1,"Developed, Open Space42"
3,69,"Developed, Open Space",4,121,LC_121,5,marshelder,1,"Developed, Open Space69"
3,44,"Developed, Open Space",4,121,LC_121,5,marshelder,1,"Developed, Open Space44"
3,45,"Developed, Open Space",4,121,LC_121,5,marshelder,1,"Developed, Open Space45"
3,59,"Developed, Open Space",4,121,LC_121,5,marshelder,1,"Developed, Open Space59"
3,21,"Developed, Open Space",4,121,LC_121,5,marshelder,1,"Developed, Open Space21"
3,48,"Developed, Open Space",4,121,LC_121,5,marshelder,1,"Developed, Open Space48"
3,70,"Developed, Open Space",4,121,LC_121,5,marshelder,1,"Developed, Open Space70"
3,63,"Developed, Open Space",4,121,LC_121,5,marshelder,1,"Developed, Open Space63"
3,25,"Developed, Open Space",4,121,LC_121,5,marshelder,1,"Developed, Open Space25"
3,65,"Developed, Open Space",4,121,LC_121,5,marshelder,1,"Developed, Open Space65"
3,67,"Developed, Open Space",4,121,LC_121,5,marshelder,1,"Developed, Open Space67"
3,68,"Developed, Open Space",4,121,LC_121,5,marshelder,1,"Developed, Open Space68"
3,47,"Developed, Open Space",4,121,LC_121,5,marshelder,1,"Developed, Open Space47"
3,58,"Developed, Open Space",4,121,LC_121,5,marshelder,1,"Developed, Open Space58"
4,1,"Developed, Open Space",4,121,LC_121,5,other,1,"Developed, Open Space1"
4,43,"Developed, Open Space",4,121,LC_121,5,other,1,"Developed, Open Space43"
5,15,"Developed, Open Space",4,121,LC_121,5,pigweed,1,"Developed, Open Space15"
5,22,"Developed, Open Space",4,121,LC_121,5,pigweed,1,"Developed, Open Space22"
5,39,"Developed, Open Space",4,121,LC_121,5,pigweed,1,"Developed, Open Space39"
5,51,"Developed, Open Space",4,121,LC_121,5,pigweed,1,"Developed, Open Space51"
5,3,"Developed, Open Space",4,121,LC_121,5,pigweed,1,"Developed, Open Space3"
7,23,"Developed, Open Space",4,121,LC_121,5,sumac,1,"Developed, Open Space23"
7,27,"Developed, Open Space",4,121,LC_121,5,sumac,1,"Developed, Open Space27"
7,20,"Developed, Open Space",4,121,LC_121,5,sumac,1,"Developed, Open Space20"
7,56,"Developed, Open Space",4,121,LC_121,5,sumac,1,"Developed, Open Space56"
3,1,"Developed, Open Space",4,121,LC_121,6,marshelder,1,"Developed, Open Space1"
3,2,"Developed, Open Space",4,121,LC_121,6,marshelder,1,"Developed, Open Space2"
3,3,"Developed, Open Space",4,121,LC_121,6,marshelder,1,"Developed, Open Space3"
3,4,"Developed, Open Space",4,121,LC_121,6,marshelder,1,"Developed, Open Space4"
3,5,"Developed, Open Space",4,121,LC_121,6,marshelder,1,"Developed, Open Space5"
3,6,"Developed, Open Space",4,121,LC_121,6,marshelder,1,"Developed, Open Space6"
3,20,"Developed, Open Space",4,121,LC_121,6,marshelder,1,"Developed, Open Space20"
3,8,"Developed, Open Space",4,121,LC_121,6,marshelder,1,"Developed, Open Space8"
3,9,"Developed, Open Space",4,121,LC_121,6,marshelder,1,"Developed, Open Space9"
3,10,"Developed, Open Space",4,121,LC_121,6,marshelder,1,"Developed, Open Space10"
3,24,"Developed, Open Space",4,121,LC_121,6,marshelder,1,"Developed, Open Space24"
3,25,"Developed, Open Space",4,121,LC_121,6,marshelder,1,"Developed, Open Space25"
3,13,"Developed, Open Space",4,121,LC_121,6,marshelder,1,"Developed, Open Space13"
3,27,"Developed, Open Space",4,121,LC_121,6,marshelder,1,"Developed, Open Space27"
3,15,"Developed, Open Space",4,121,LC_121,6,marshelder,1,"Developed, Open Space15"
3,16,"Developed, Open Space",4,121,LC_121,6,marshelder,1,"Developed, Open Space16"
3,17,"Developed, Open Space",4,121,LC_121,6,marshelder,1,"Developed, Open Space17"
3,18,"Developed, Open Space",4,121,LC_121,6,marshelder,1,"Developed, Open Space18"
3,19,"Developed, Open Space",4,121,LC_121,6,marshelder,1,"Developed, Open Space19"
3,33,"Developed, Open Space",4,121,LC_121,6,marshelder,1,"Developed, Open Space33"
3,21,"Developed, Open Space",4,121,LC_121,6,marshelder,1,"Developed, Open Space21"
3,22,"Developed, Open Space",4,121,LC_121,6,marshelder,1,"Developed, Open Space22"
3,23,"Developed, Open Space",4,121,LC_121,6,marshelder,1,"Developed, Open Space23"
3,37,"Developed, Open Space",4,121,LC_121,6,marshelder,1,"Developed, Open Space37"
3,38,"Developed, Open Space",4,121,LC_121,6,marshelder,1,"Developed, Open Space38"
3,26,"Developed, Open Space",4,121,LC_121,6,marshelder,1,"Developed, Open Space26"
3,40,"Developed, Open Space",4,121,LC_121,6,marshelder,1,"Developed, Open Space40"
3,28,"Developed, Open Space",4,121,LC_121,6,marshelder,1,"Developed, Open Space28"
3,42,"Developed, Open Space",4,121,LC_121,6,marshelder,1,"Developed, Open Space42"
3,43,"Developed, Open Space",4,121,LC_121,6,marshelder,1,"Developed, Open Space43"
3,31,"Developed, Open Space",4,121,LC_121,6,marshelder,1,"Developed, Open Space31"
3,32,"Developed, Open Space",4,121,LC_121,6,marshelder,1,"Developed, Open Space32"
3,72,"Developed, Open Space",4,121,LC_121,6,marshelder,1,"Developed, Open Space72"
3,47,"Developed, Open Space",4,121,LC_121,6,marshelder,1,"Developed, Open Space47"
3,35,"Developed, Open Space",4,121,LC_121,6,marshelder,1,"Developed, Open Space35"
3,36,"Developed, Open Space",4,121,LC_121,6,marshelder,1,"Developed, Open Space36"
3,50,"Developed, Open Space",4,121,LC_121,6,marshelder,1,"Developed, Open Space50"
3,51,"Developed, Open Space",4,121,LC_121,6,marshelder,1,"Developed, Open Space51"
3,39,"Developed, Open Space",4,121,LC_121,6,marshelder,1,"Developed, Open Space39"
3,53,"Developed, Open Space",4,121,LC_121,6,marshelder,1,"Developed, Open Space53"
3,41,"Developed, Open Space",4,121,LC_121,6,marshelder,1,"Developed, Open Space41"
3,55,"Developed, Open Space",4,121,LC_121,6,marshelder,1,"Developed, Open Space55"
3,56,"Developed, Open Space",4,121,LC_121,6,marshelder,1,"Developed, Open Space56"
3,44,"Developed, Open Space",4,121,LC_121,6,marshelder,1,"Developed, Open Space44"
3,45,"Developed, Open Space",4,121,LC_121,6,marshelder,1,"Developed, Open Space45"
3,63,"Developed, Open Space",4,121,LC_121,6,marshelder,1,"Developed, Open Space63"
3,60,"Developed, Open Space",4,121,LC_121,6,marshelder,1,"Developed, Open Space60"
3,48,"Developed, Open Space",4,121,LC_121,6,marshelder,1,"Developed, Open Space48"
3,49,"Developed, Open Space",4,121,LC_121,6,marshelder,1,"Developed, Open Space49"
3,54,"Developed, Open Space",4,121,LC_121,6,marshelder,1,"Developed, Open Space54"
3,64,"Developed, Open Space",4,121,LC_121,6,marshelder,1,"Developed, Open Space64"
3,52,"Developed, Open Space",4,121,LC_121,6,marshelder,1,"Developed, Open Space52"
3,57,"Developed, Open Space",4,121,LC_121,6,marshelder,1,"Developed, Open Space57"
3,58,"Developed, Open Space",4,121,LC_121,6,marshelder,1,"Developed, Open Space58"
3,68,"Developed, Open Space",4,121,LC_121,6,marshelder,1,"Developed, Open Space68"
3,69,"Developed, Open Space",4,121,LC_121,6,marshelder,1,"Developed, Open Space69"
3,65,"Developed, Open Space",4,121,LC_121,6,marshelder,1,"Developed, Open Space65"
3,62,"Developed, Open Space",4,121,LC_121,6,marshelder,1,"Developed, Open Space62"
3,71,"Developed, Open Space",4,121,LC_121,6,marshelder,1,"Developed, Open Space71"
3,73,"Developed, Open Space",4,121,LC_121,6,marshelder,1,"Developed, Open Space73"
3,70,"Developed, Open Space",4,121,LC_121,6,marshelder,1,"Developed, Open Space70"
5,30,"Developed, Open Space",4,121,LC_121,6,pigweed,1,"Developed, Open Space30"
6,14,"Developed, Open Space",4,121,LC_121,6,ragweed,1,"Developed, Open Space14"
6,46,"Developed, Open Space",4,121,LC_121,6,ragweed,1,"Developed, Open Space46"
6,12,"Developed, Open Space",4,121,LC_121,6,ragweed,1,"Developed, Open Space12"
6,61,"Developed, Open Space",4,121,LC_121,6,ragweed,1,"Developed, Open Space61"
6,7,"Developed, Open Space",4,121,LC_121,6,ragweed,1,"Developed, Open Space7"
6,11,"Developed, Open Space",4,121,LC_121,6,ragweed,1,"Developed, Open Space11"
6,59,"Developed, Open Space",4,121,LC_121,6,ragweed,1,"Developed, Open Space59"
6,34,"Developed, Open Space",4,121,LC_121,6,ragweed,1,"Developed, Open Space34"
6,66,"Developed, Open Space",4,121,LC_121,6,ragweed,1,"Developed, Open Space66"
6,67,"Developed, Open Space",4,121,LC_121,6,ragweed,1,"Developed, Open Space67"
7,29,"Developed, Open Space",4,121,LC_121,6,sumac,1,"Developed, Open Space29"
1,1,"Developed, Open Space",4,121,LC_121,7,goldenrod,1,"Developed, Open Space1"
1,2,"Developed, Open Space",4,121,LC_121,7,goldenrod,1,"Developed, Open Space2"
1,3,"Developed, Open Space",4,121,LC_121,7,goldenrod,1,"Developed, Open Space3"
1,4,"Developed, Open Space",4,121,LC_121,7,goldenrod,1,"Developed, Open Space4"
1,5,"Developed, Open Space",4,121,LC_121,7,goldenrod,1,"Developed, Open Space5"
1,6,"Developed, Open Space",4,121,LC_121,7,goldenrod,1,"Developed, Open Space6"
1,7,"Developed, Open Space",4,121,LC_121,7,goldenrod,1,"Developed, Open Space7"
1,8,"Developed, Open Space",4,121,LC_121,7,goldenrod,1,"Developed, Open Space8"
1,9,"Developed, Open Space",4,121,LC_121,7,goldenrod,1,"Developed, Open Space9"
1,10,"Developed, Open Space",4,121,LC_121,7,goldenrod,1,"Developed, Open Space10"
1,11,"Developed, Open Space",4,121,LC_121,7,goldenrod,1,"Developed, Open Space11"
1,12,"Developed, Open Space",4,121,LC_121,7,goldenrod,1,"Developed, Open Space12"
1,13,"Developed, Open Space",4,121,LC_121,7,goldenrod,1,"Developed, Open Space13"
1,14,"Developed, Open Space",4,121,LC_121,7,goldenrod,1,"Developed, Open Space14"
1,15,"Developed, Open Space",4,121,LC_121,7,goldenrod,1,"Developed, Open Space15"
1,16,"Developed, Open Space",4,121,LC_121,7,goldenrod,1,"Developed, Open Space16"
1,17,"Developed, Open Space",4,121,LC_121,7,goldenrod,1,"Developed, Open Space17"
1,18,"Developed, Open Space",4,121,LC_121,7,goldenrod,1,"Developed, Open Space18"
1,19,"Developed, Open Space",4,121,LC_121,7,goldenrod,1,"Developed, Open Space19"
1,20,"Developed, Open Space",4,121,LC_121,7,goldenrod,1,"Developed, Open Space20"
1,21,"Developed, Open Space",4,121,LC_121,7,goldenrod,1,"Developed, Open Space21"
1,22,"Developed, Open Space",4,121,LC_121,7,goldenrod,1,"Developed, Open Space22"
1,23,"Developed, Open Space",4,121,LC_121,7,goldenrod,1,"Developed, Open Space23"
1,24,"Developed, Open Space",4,121,LC_121,7,goldenrod,1,"Developed, Open Space24"
1,25,"Developed, Open Space",4,121,LC_121,7,goldenrod,1,"Developed, Open Space25"
1,26,"Developed, Open Space",4,121,LC_121,7,goldenrod,1,"Developed, Open Space26"
1,27,"Developed, Open Space",4,121,LC_121,7,goldenrod,1,"Developed, Open Space27"
1,28,"Developed, Open Space",4,121,LC_121,7,goldenrod,1,"Developed, Open Space28"
1,29,"Developed, Open Space",4,121,LC_121,7,goldenrod,1,"Developed, Open Space29"
1,30,"Developed, Open Space",4,121,LC_121,7,goldenrod,1,"Developed, Open Space30"
1,31,"Developed, Open Space",4,121,LC_121,7,goldenrod,1,"Developed, Open Space31"
1,32,"Developed, Open Space",4,121,LC_121,7,goldenrod,1,"Developed, Open Space32"
1,33,"Developed, Open Space",4,121,LC_121,7,goldenrod,1,"Developed, Open Space33"
1,34,"Developed, Open Space",4,121,LC_121,7,goldenrod,1,"Developed, Open Space34"
1,35,"Developed, Open Space",4,121,LC_121,7,goldenrod,1,"Developed, Open Space35"
1,36,"Developed, Open Space",4,121,LC_121,7,goldenrod,1,"Developed, Open Space36"
1,37,"Developed, Open Space",4,121,LC_121,7,goldenrod,1,"Developed, Open Space37"
1,38,"Developed, Open Space",4,121,LC_121,7,goldenrod,1,"Developed, Open Space38"
1,39,"Developed, Open Space",4,121,LC_121,7,goldenrod,1,"Developed, Open Space39"
1,40,"Developed, Open Space",4,121,LC_121,7,goldenrod,1,"Developed, Open Space40"
1,41,"Developed, Open Space",4,121,LC_121,7,goldenrod,1,"Developed, Open Space41"
1,42,"Developed, Open Space",4,121,LC_121,7,goldenrod,1,"Developed, Open Space42"
1,43,"Developed, Open Space",4,121,LC_121,7,goldenrod,1,"Developed, Open Space43"
1,57,"Developed, Open Space",4,121,LC_121,7,goldenrod,1,"Developed, Open Space57"
1,45,"Developed, Open Space",4,121,LC_121,7,goldenrod,1,"Developed, Open Space45"
1,46,"Developed, Open Space",4,121,LC_121,7,goldenrod,1,"Developed, Open Space46"
1,47,"Developed, Open Space",4,121,LC_121,7,goldenrod,1,"Developed, Open Space47"
1,48,"Developed, Open Space",4,121,LC_121,7,goldenrod,1,"Developed, Open Space48"
1,49,"Developed, Open Space",4,121,LC_121,7,goldenrod,1,"Developed, Open Space49"
1,50,"Developed, Open Space",4,121,LC_121,7,goldenrod,1,"Developed, Open Space50"
1,51,"Developed, Open Space",4,121,LC_121,7,goldenrod,1,"Developed, Open Space51"
1,65,"Developed, Open Space",4,121,LC_121,7,goldenrod,1,"Developed, Open Space65"
1,53,"Developed, Open Space",4,121,LC_121,7,goldenrod,1,"Developed, Open Space53"
1,54,"Developed, Open Space",4,121,LC_121,7,goldenrod,1,"Developed, Open Space54"
1,55,"Developed, Open Space",4,121,LC_121,7,goldenrod,1,"Developed, Open Space55"
1,56,"Developed, Open Space",4,121,LC_121,7,goldenrod,1,"Developed, Open Space56"
1,70,"Developed, Open Space",4,121,LC_121,7,goldenrod,1,"Developed, Open Space70"
1,58,"Developed, Open Space",4,121,LC_121,7,goldenrod,1,"Developed, Open Space58"
1,59,"Developed, Open Space",4,121,LC_121,7,goldenrod,1,"Developed, Open Space59"
1,60,"Developed, Open Space",4,121,LC_121,7,goldenrod,1,"Developed, Open Space60"
1,61,"Developed, Open Space",4,121,LC_121,7,goldenrod,1,"Developed, Open Space61"
1,62,"Developed, Open Space",4,121,LC_121,7,goldenrod,1,"Developed, Open Space62"
1,63,"Developed, Open Space",4,121,LC_121,7,goldenrod,1,"Developed, Open Space63"
1,64,"Developed, Open Space",4,121,LC_121,7,goldenrod,1,"Developed, Open Space64"
1,69,"Developed, Open Space",4,121,LC_121,7,goldenrod,1,"Developed, Open Space69"
1,66,"Developed, Open Space",4,121,LC_121,7,goldenrod,1,"Developed, Open Space66"
1,67,"Developed, Open Space",4,121,LC_121,7,goldenrod,1,"Developed, Open Space67"
1,68,"Developed, Open Space",4,121,LC_121,7,goldenrod,1,"Developed, Open Space68"
1,73,"Developed, Open Space",4,121,LC_121,7,goldenrod,1,"Developed, Open Space73"
1,71,"Developed, Open Space",4,121,LC_121,7,goldenrod,1,"Developed, Open Space71"
